Results of Simulation 1

Time	C_x_1	C_x_2	C_x_3	C_x_4	C_x_5	C_x_6	C_x_7	C_x_8	C_x_9	C_x_10	C_x_11	C_x_12	C_x_13	C_x_14	C_x_15	C_x_16	C_x_17	C_x_18	C_x_19	C_x_20	C_x_21	C_x_22	C_x_23	C_x_24	C_x_25	C_x_26	C_x_27	C_x_28	C_x_29	C_x_30	C_x_31	C_x_32	C_x_33	C_x_34	C_x_35	C_x_36	C_x_37	C_x_38	C_x_39	C_x_40	C_x_41	C_x_42	C_x_43	C_x_44	C_x_45	C_x_46	C_x_47	C_x_48	C_x_49	C_x_50	C_x_51	C_x_52	C_x_53	C_x_54	C_x_55	C_x_56	C_x_57	C_x_58	C_x_59	C_x_60	C_x_61	C_x_62	C_x_63	C_x_64	C_x_65	C_x_66	C_x_67	C_x_68	C_x_69	C_x_70	C_x_71	C_x_72	C_x_73	C_x_74	C_x_75	C_x_76	C_x_77	C_x_78	C_x_79	C_x_80	C_x_81	C_x_82	C_x_83	C_x_84	C_x_85	C_x_86	C_x_87	C_x_88	C_x_89	C_x_90	C_x_91	C_x_92	C_x_93	C_x_94	C_x_95	C_x_96	C_x_97	C_x_98	C_x_99	C_x_100
7.7	2.8946e-28	2.94832e-05	9.81057e-28	6.82387e-05	3.96471e-27	0.000127462	1.60229e-26	0.000222321	6.40194e-26	0.000374207	2.52688e-25	0.000613173	9.85108e-25	0.000980409	3.79268e-24	0.00153039	1.44182e-23	0.00233213	5.41146e-23	0.00346888	2.00489e-22	0.00503519	7.33124e-22	0.00713085	2.64549e-21	0.00985084	9.41911e-21	0.0132716	3.30841e-20	0.0174346	1.14621e-19	0.0223286	3.91629e-19	0.0278739	1.3194e-18	0.0339125	4.38225e-18	0.0402057	1.4347e-17	0.0464442	4.62902e-17	0.0522692	1.47166e-16	0.0573053	4.60927e-16	0.0611998	1.42196e-15	0.0636637	4.32001e-15	0.064507	1.29225e-14	0.0636637	3.80525e-14	0.0611998	1.10284e-13	0.0573053	3.14513e-13	0.0522692	8.82428e-13	0.0464442	2.43522e-12	0.0402057	6.60885e-12	0.0339125	1.76338e-11	0.0278739	4.62488e-11	0.0223286	1.19205e-10	0.0174346	3.01876e-10	0.0132716	7.50933e-10	0.00985084	1.83447e-09	0.00713085	4.39999e-09	0.0050352	1.03591e-08	0.0034689	2.39339e-08	0.00233219	5.42522e-08	0.00153051	1.20622e-07	0.000980671	2.62985e-07	0.000613735	5.62105e-07	0.000375384	1.17754e-06	0.000224738	2.41708e-06	0.000132322	4.86018e-06	7.78093e-05	9.57067e-06	4.79354e-05	1.84522e-05	3.4822e-05
7.75	3.89678e-28	3.06573e-05	1.31203e-27	7.08283e-05	5.27098e-27	0.000131965	2.11806e-26	0.000229517	8.41475e-26	0.000385179	3.30259e-25	0.00062931	1.28027e-24	0.00100336	4.90137e-24	0.00156197	1.85287e-23	0.00237409	6.91541e-23	0.00352261	2.54785e-22	0.00510132	9.26507e-22	0.00720875	3.32487e-21	0.00993816	1.17729e-20	0.013364	4.11256e-20	0.0175255	1.41705e-19	0.0224094	4.81541e-19	0.027935	1.61356e-18	0.0339438	5.33048e-18	0.0401985	1.73581e-17	0.0463924	5.57081e-17	0.0521707	1.76171e-16	0.0571631	5.48876e-16	0.0610218	1.68444e-15	0.0634621	5.09093e-15	0.0642972	1.51501e-14	0.0634621	4.4384e-14	0.0610218	1.27981e-13	0.0571631	3.63145e-13	0.0521707	1.01378e-12	0.0463924	2.78388e-12	0.0401985	7.51797e-12	0.0339438	1.9962e-11	0.027935	5.21032e-11	0.0224094	1.33655e-10	0.0175255	3.36875e-10	0.013364	8.34093e-10	0.00993816	2.02825e-09	0.00720875	4.84269e-09	0.00510133	1.13503e-08	0.00352264	2.61081e-08	0.00237415	5.89231e-08	0.0015621	1.30446e-07	0.00100365	2.83205e-07	0.000629913	6.0282e-07	0.000386436	1.25771e-06	0.000232089	2.57136e-06	0.000137116	5.15023e-06	8.09315e-05	1.01032e-05	5.00637e-05	1.94064e-05	3.64899e-05
7.8	5.23143e-28	3.18617e-05	1.74991e-27	7.34803e-05	6.98888e-27	0.000136566	2.79248e-26	0.000236849	1.10318e-25	0.000396324	4.30543e-25	0.000645653	1.6597e-24	0.00102654	6.31859e-24	0.00159376	2.37536e-23	0.00241623	8.81641e-23	0.00357642	3.23033e-22	0.00516737	1.16823e-21	0.00728635	4.16938e-21	0.0100249	1.46828e-20	0.0134555	5.10119e-20	0.0176152	1.7482e-19	0.022489	5.90877e-19	0.0279948	1.96933e-18	0.033974	6.47113e-18	0.0401905	2.09609e-17	0.0463403	6.69162e-17	0.0520726	2.10507e-16	0.0570219	6.52438e-16	0.0608452	1.9919e-15	0.0632624	5.98923e-15	0.0640895	1.77324e-14	0.0632624	5.16858e-14	0.0608452	1.48286e-13	0.0570219	4.18661e-13	0.0520726	1.16298e-12	0.0463403	3.1779e-12	0.0401905	8.54033e-12	0.033974	2.25674e-11	0.0279948	5.86228e-11	0.022489	1.4967e-10	0.0176152	3.75479e-10	0.0134555	9.25388e-10	0.0100249	2.24e-09	0.00728635	5.32421e-09	0.00516738	1.24235e-08	0.00357645	2.84517e-08	0.00241629	6.39358e-08	0.00159391	1.40943e-07	0.00102685	3.0472e-07	0.000646299	6.45959e-07	0.000397666	1.34229e-06	0.000239582	2.73348e-06	0.00014202	5.45384e-06	8.41388e-05	1.06584e-05	5.22592e-05	2.03976e-05	3.82159e-05
7.85	7.00404e-28	3.30966e-05	2.32766e-27	7.61952e-05	9.24224e-27	0.000141265	3.6721e-26	0.000244315	1.44258e-25	0.000407642	5.59872e-25	0.0006622	2.14628e-24	0.00104995	8.12587e-24	0.00162578	3.03794e-23	0.00245853	1.12138e-22	0.0036303	4.08624e-22	0.00523333	1.46971e-21	0.00736365	5.21687e-21	0.0101112	1.82723e-20	0.0135463	6.3141e-20	0.017704	2.15227e-19	0.0225674	7.2357e-19	0.0280533	2.39878e-18	0.0340031	7.84065e-18	0.0401818	2.52635e-17	0.046288	8.02307e-17	0.0519749	2.51082e-16	0.0568816	7.74175e-16	0.0606702	2.35144e-15	0.0630646	7.03426e-15	0.0638837	2.0721e-14	0.0630646	6.00936e-14	0.0606702	1.71548e-13	0.0568816	4.81942e-13	0.0519749	1.3322e-12	0.046288	3.62261e-12	0.0401818	9.68852e-12	0.0340031	2.54793e-11	0.0280533	6.58742e-11	0.0225674	1.67397e-10	0.017704	4.18011e-10	0.0135463	1.0255e-09	0.0101112	2.47114e-09	0.00736365	5.84744e-09	0.00523334	1.35844e-08	0.00363033	3.09757e-08	0.00245859	6.93108e-08	0.00162593	1.52151e-07	0.00105027	3.27593e-07	0.000662892	6.91631e-07	0.000409073	1.43148e-06	0.000247219	2.90375e-06	0.000147036	5.77144e-06	8.74322e-05	1.1237e-05	5.45231e-05	2.14265e-05	4.00011e-05
7.9	9.35206e-28	3.43622e-05	3.08798e-27	7.89732e-05	1.21903e-26	0.000146061	4.81644e-26	0.000251918	1.88165e-25	0.000419132	7.26248e-25	0.000678949	2.76877e-24	0.00107356	1.04251e-23	0.00165799	3.87623e-23	0.00250098	1.42302e-22	0.00368423	5.15725e-22	0.00529919	1.8449e-21	0.00744064	6.51336e-21	0.0101968	2.26909e-20	0.0136362	7.79911e-20	0.0177917	2.64433e-19	0.0226446	8.84292e-19	0.0281107	2.91617e-18	0.0340312	9.48187e-18	0.0401724	3.03926e-17	0.0462355	9.60192e-17	0.0518776	2.98944e-16	0.0567423	9.17033e-16	0.0604967	2.77118e-15	0.0628686	8.24804e-15	0.0636799	2.41746e-14	0.0628686	6.97602e-14	0.0604967	1.98159e-13	0.0567423	5.53973e-13	0.0518776	1.52387e-12	0.0462355	4.12383e-12	0.0401724	1.09764e-11	0.0340312	2.87296e-11	0.0281107	7.39299e-11	0.0226446	1.86998e-10	0.0177917	4.64819e-10	0.0136362	1.13518e-09	0.0101968	2.72319e-09	0.00744065	6.41543e-09	0.0052992	1.48391e-08	0.00368427	3.36916e-08	0.00250106	7.50693e-08	0.00165816	1.64107e-07	0.00107392	3.51892e-07	0.000679689	7.3995e-07	0.000420657	1.52546e-06	0.000255	3.08244e-06	0.000152165	6.10347e-06	9.08128e-05	1.18396e-05	5.68564e-05	2.24941e-05	4.18467e-05
7.95	1.24541e-27	3.56588e-05	4.08599e-27	8.18146e-05	1.60376e-26	0.000150957	6.30144e-26	0.000259655	2.44828e-25	0.000430793	9.39769e-25	0.000695899	3.56323e-24	0.0010974	1.33435e-23	0.00169041	4.93441e-23	0.00254359	1.8017e-22	0.00373822	6.4945e-22	0.00536495	2.3108e-21	0.00751733	8.11464e-21	0.010282	2.8119e-20	0.0137253	9.6136e-20	0.0178783	3.24236e-19	0.0227207	1.07859e-18	0.0281669	3.53833e-18	0.0340583	1.14451e-17	0.0401623	3.64957e-17	0.0461828	1.14708e-16	0.0517806	3.55307e-16	0.056604	1.0844e-15	0.0603246	3.26042e-15	0.0626744	9.65557e-15	0.063478	2.81592e-14	0.0626744	8.08575e-14	0.0603246	2.28556e-13	0.056604	6.35847e-13	0.0517806	1.74066e-12	0.0461828	4.688e-12	0.0401623	1.2419e-11	0.0340583	3.23532e-11	0.0281669	8.28684e-11	0.0227207	2.08645e-10	0.0178783	5.16274e-10	0.0137253	1.25519e-09	0.010282	2.99775e-09	0.00751734	7.03141e-09	0.00536497	1.61938e-08	0.00373826	3.66111e-08	0.00254367	8.12333e-08	0.00169059	1.76851e-07	0.00109778	3.77685e-07	0.00069669	7.91033e-07	0.000432417	1.62441e-06	0.000262925	3.26986e-06	0.000157407	6.45037e-06	9.42815e-05	1.24668e-05	5.92601e-05	2.36013e-05	4.37539e-05
8	1.65417e-27	3.69865e-05	5.39266e-27	8.47198e-05	2.10456e-26	0.000155951	8.2238e-26	0.000267527	3.17774e-25	0.000442624	1.21314e-24	0.000713047	4.57483e-24	0.00112144	1.70392e-23	0.00172303	6.26716e-23	0.00258634	2.27605e-22	0.00379226	8.16053e-22	0.0054306	2.88814e-21	0.0075937	1.00883e-20	0.0103665	3.47735e-20	0.0138136	1.18262e-19	0.017964	3.96775e-19	0.0227956	1.31302e-18	0.028222	4.28508e-18	0.0340844	1.37891e-17	0.0401515	4.3745e-17	0.0461298	1.36793e-16	0.051684	4.21567e-16	0.0564666	1.28015e-15	0.060154	3.82973e-15	0.062482	1.12852e-14	0.0632781	3.27497e-14	0.062482	9.35784e-14	0.060154	2.63229e-13	0.0564666	7.2878e-13	0.051684	1.98554e-12	0.0461298	5.32221e-12	0.0401515	1.40329e-11	0.0340844	3.6388e-11	0.028222	9.27748e-11	0.0227956	2.32526e-10	0.017964	5.72778e-10	0.0138136	1.38638e-09	0.0103665	3.29655e-09	0.00759371	7.69878e-09	0.00543062	1.76551e-08	0.0037923	3.9747e-08	0.00258643	8.7826e-08	0.00172322	1.90425e-07	0.00112185	4.05044e-07	0.000713892	8.44999e-07	0.000444352	1.72854e-06	0.000270994	3.46631e-06	0.000162763	6.81261e-06	9.78392e-05	1.31193e-05	6.17355e-05	2.47489e-05	4.57237e-05
8.05	2.19142e-27	3.83456e-05	7.09916e-27	8.76891e-05	2.75486e-26	0.000161043	1.07063e-25	0.000275535	4.11458e-25	0.000454624	1.56232e-24	0.000730391	5.85993e-24	0.0011457	2.17086e-23	0.00175584	7.94198e-23	0.00262924	2.86895e-22	0.00384633	1.02318e-21	0.00549614	3.60206e-21	0.00766976	1.25158e-20	0.0104505	4.29152e-20	0.0139011	1.45191e-19	0.0180486	4.84594e-19	0.0228694	1.59535e-18	0.0282759	5.17974e-18	0.0341095	1.65829e-17	0.0401401	5.23407e-17	0.0460767	1.62845e-16	0.0515877	4.99334e-16	0.0563302	1.50873e-15	0.0599848	4.49119e-15	0.0622914	1.31692e-14	0.06308	3.80301e-14	0.0622914	1.08139e-13	0.0599848	3.02723e-13	0.0563302	8.34122e-13	0.0515877	2.26178e-12	0.0460767	6.03423e-12	0.0401401	1.58364e-11	0.0341095	4.08755e-11	0.0282759	1.03741e-10	0.0228694	2.5884e-10	0.0180486	6.34759e-10	0.0139011	1.52964e-09	0.0104505	3.62139e-09	0.00766977	8.42117e-09	0.00549616	1.92301e-08	0.00384637	4.31124e-08	0.00262933	9.48714e-08	0.00175605	2.04871e-07	0.00114613	4.34044e-07	0.000731293	9.01971e-07	0.000456462	1.83804e-06	0.000279207	3.6721e-06	0.000168234	7.19063e-06	0.000101487	1.37978e-05	6.42835e-05	2.59379e-05	4.77572e-05
8.1	2.89577e-27	3.97361e-05	9.32232e-27	9.07226e-05	3.59723e-26	0.000166235	1.39043e-25	0.000283677	5.31495e-25	0.000466793	2.0073e-24	0.00074793	7.48878e-24	0.00117015	2.75953e-23	0.00178884	1.00421e-22	0.00267227	3.60843e-22	0.00390043	1.28013e-21	0.00556155	4.48306e-21	0.00774549	1.54957e-20	0.010534	5.28568e-20	0.0139878	1.77901e-19	0.0181323	5.9071e-19	0.0229421	1.93474e-18	0.0283288	6.24965e-18	0.0341337	1.99067e-17	0.040128	6.25152e-17	0.0460234	1.93526e-16	0.0514918	5.90455e-16	0.0561947	1.77522e-15	0.059817	5.2585e-15	0.0621025	1.53438e-14	0.0628838	4.40953e-14	0.0621025	1.24782e-13	0.059817	3.47647e-13	0.0561947	9.5337e-13	0.0514918	2.573e-12	0.0460234	6.83261e-12	0.040128	1.78491e-11	0.0341337	4.58603e-11	0.0283288	1.15868e-10	0.0229421	2.87805e-10	0.0181323	7.02676e-10	0.0139878	1.68592e-09	0.010534	3.97421e-09	0.0077455	9.20237e-09	0.00556157	2.0926e-08	0.00390048	4.67209e-08	0.00267237	1.02395e-07	0.00178906	2.20233e-07	0.00117062	4.64759e-07	0.000748892	9.62076e-07	0.000468746	1.95311e-06	0.000287564	3.88753e-06	0.00017382	7.58492e-06	0.000105225	1.45028e-05	6.69051e-05	2.7169e-05	4.98556e-05
8.15	3.8169e-27	4.11582e-05	1.22115e-26	9.38206e-05	4.68578e-26	0.000171526	1.80146e-25	0.000291953	6.84939e-25	0.000479129	2.57307e-24	0.000765662	9.54869e-24	0.00119481	3.50001e-23	0.00182202	1.26698e-22	0.00271542	4.52878e-22	0.00395456	1.59825e-21	0.00562684	5.56803e-21	0.00782089	1.91463e-20	0.0106169	6.49724e-20	0.0140738	2.17556e-19	0.018215	7.18696e-19	0.0230136	2.34197e-18	0.0283805	7.52685e-18	0.0341569	2.38544e-17	0.0401154	7.4538e-17	0.04597	2.29598e-16	0.0513963	6.97051e-16	0.05606	2.08542e-15	0.0596506	6.14724e-15	0.0619153	1.78503e-14	0.0626893	5.10517e-14	0.0619153	1.43779e-13	0.0596506	3.98676e-13	0.05606	1.08818e-12	0.0513963	2.92317e-12	0.04597	7.72671e-12	0.0401154	2.00926e-11	0.0341569	5.13914e-11	0.0283805	1.29261e-10	0.0230136	3.19654e-10	0.018215	7.77022e-10	0.0140738	1.85625e-09	0.0106169	4.35706e-09	0.0078209	1.00464e-08	0.00562686	2.27505e-08	0.00395461	5.0587e-08	0.00271553	1.10422e-07	0.00182226	2.36558e-07	0.00119531	4.97268e-07	0.000766687	1.02544e-06	0.000481203	2.07396e-06	0.000296066	4.11294e-06	0.000179522	7.99592e-06	0.000109056	1.52351e-05	6.96015e-05	2.84433e-05	5.202e-05
8.2	5.01857e-27	4.26122e-05	1.59571e-26	9.69833e-05	6.0891e-26	0.000176916	2.3285e-25	0.000300364	8.80639e-25	0.000491632	3.2908e-24	0.000783584	1.2148e-23	0.00121967	4.42945e-23	0.00185539	1.59506e-22	0.0027587	5.67185e-22	0.00400871	1.99129e-21	0.00569199	6.9015e-21	0.00789597	2.36097e-20	0.0106992	7.97092e-20	0.0141589	2.65543e-19	0.0182967	8.72775e-19	0.0230841	2.82973e-18	0.0284312	9.04883e-18	0.0341792	2.85349e-17	0.0401021	8.87211e-17	0.0459164	2.71938e-16	0.0513012	8.21551e-16	0.0559264	2.44594e-15	0.0594855	7.17507e-15	0.0617298	2.07349e-14	0.0624967	5.90189e-14	0.0617298	1.65431e-13	0.0594855	4.56562e-13	0.0559264	1.24038e-12	0.0513012	3.31667e-12	0.0459164	8.72677e-12	0.0401021	2.25905e-11	0.0341792	5.75214e-11	0.0284312	1.44038e-10	0.0230841	3.54636e-10	0.0182967	8.58322e-10	0.0141589	2.04169e-09	0.0106992	4.77209e-09	0.00789598	1.09575e-08	0.00569202	2.47118e-08	0.00400877	5.47255e-08	0.00275882	1.18979e-07	0.00185564	2.53893e-07	0.0012202	5.31652e-07	0.000784676	1.09221e-06	0.000493832	2.2008e-06	0.000304712	4.34864e-06	0.00018534	8.42412e-06	0.000112979	1.59953e-05	7.23736e-05	2.97615e-05	5.42514e-05
8.25	6.58243e-27	4.4098e-05	2.08017e-26	0.000100211	7.89402e-26	0.000182405	3.00273e-25	0.000308908	1.12967e-24	0.0005043	4.19928e-24	0.000801694	1.54208e-23	0.00124472	5.59356e-23	0.00188892	2.00382e-22	0.00280209	7.08861e-22	0.00406288	2.4759e-21	0.00575701	8.53717e-21	0.00797071	2.90563e-20	0.010781	9.76001e-20	0.0142433	3.23502e-19	0.0183774	1.05793e-18	0.0231535	3.41289e-18	0.0284808	1.08594e-17	0.0342006	3.40749e-17	0.0400882	1.05425e-16	0.0458626	3.21557e-16	0.0512064	9.66734e-16	0.0557935	2.86428e-15	0.0593218	8.36199e-15	0.061546	2.40498e-14	0.0623059	6.81311e-14	0.061546	1.90077e-13	0.0593218	5.22141e-13	0.0557935	1.412e-12	0.0512064	3.7583e-12	0.0458626	9.84401e-12	0.0400882	2.53683e-11	0.0342006	6.43077e-11	0.0284808	1.60325e-10	0.0231535	3.93019e-10	0.0183774	9.47136e-10	0.0142433	2.2434e-09	0.010781	5.2216e-09	0.00797072	1.19401e-08	0.00575704	2.68183e-08	0.00406294	5.91523e-08	0.00280222	1.28096e-07	0.00188919	2.72286e-07	0.00124529	5.67994e-07	0.000802856	1.1625e-06	0.000506634	2.33384e-06	0.000313503	4.59496e-06	0.000191275	8.87e-06	0.000116995	1.67841e-05	7.52225e-05	3.11245e-05	5.65509e-05
8.3	8.6128e-27	4.56159e-05	2.70528e-26	0.000103504	1.02101e-25	0.000187993	3.86331e-25	0.000317586	1.44585e-24	0.000517132	5.34671e-24	0.000819991	1.95328e-23	0.00126996	7.04853e-23	0.00192263	2.51207e-22	0.0028456	8.84104e-22	0.00411705	3.07224e-21	0.00582188	1.05396e-20	0.00804511	3.56902e-20	0.0108622	1.1928e-19	0.0143269	3.9338e-19	0.0184572	1.28003e-18	0.0232219	4.1089e-18	0.0285293	1.30095e-17	0.0342211	4.06213e-17	0.0400738	1.25066e-16	0.0458087	3.79613e-16	0.051112	1.13577e-15	0.0556616	3.34901e-15	0.0591595	9.73061e-15	0.0613637	2.7854e-14	0.0621168	7.85381e-14	0.0613637	2.18093e-13	0.0591595	5.96337e-13	0.0556616	1.60527e-12	0.051112	4.25336e-12	0.0458087	1.10907e-11	0.0400738	2.84539e-11	0.0342211	7.18122e-11	0.0285293	1.78254e-10	0.0232219	4.35091e-10	0.0184572	1.04406e-09	0.0143269	2.46259e-09	0.0108622	5.70801e-09	0.00804512	1.2999e-08	0.00582191	2.90788e-08	0.00411711	6.38835e-08	0.00284574	1.37801e-07	0.00192292	2.91789e-07	0.00127057	6.0638e-07	0.000821227	1.23646e-06	0.000519605	2.47331e-06	0.000322438	4.85223e-06	0.000197327	9.33404e-06	0.000121106	1.76021e-05	7.81492e-05	3.25332e-05	5.89196e-05
8.35	1.12426e-26	4.7166e-05	3.51003e-26	0.000106861	1.31753e-25	0.00019368	4.9593e-25	0.000326396	1.84642e-24	0.000530127	6.79278e-24	0.000838471	2.46881e-23	0.00129539	8.86324e-23	0.0019565	3.14271e-22	0.00288921	1.10043e-21	0.00417122	3.80462e-21	0.00588661	1.29863e-20	0.00811918	4.37548e-20	0.0109429	1.45502e-19	0.0144097	4.77473e-19	0.018536	1.54598e-18	0.0232892	4.93817e-18	0.0285769	1.55585e-17	0.0342408	4.8344e-17	0.0400588	1.48122e-16	0.0457547	4.47435e-16	0.051018	1.33229e-15	0.0555306	3.90982e-15	0.0589984	1.13065e-14	0.0611831	3.22133e-14	0.0619294	9.04078e-14	0.0611831	2.49897e-13	0.0589984	6.80173e-13	0.0555306	1.82265e-12	0.051018	4.80763e-12	0.0457547	1.24801e-11	0.0400588	3.18776e-11	0.0342408	8.01019e-11	0.0285769	1.97973e-10	0.0232892	4.81159e-10	0.018536	1.14974e-09	0.0144097	2.70056e-09	0.0109429	6.23387e-09	0.00811919	1.4139e-08	0.00588664	3.15027e-08	0.00417129	6.89362e-08	0.00288936	1.48124e-07	0.00195681	3.12455e-07	0.00129604	6.46897e-07	0.000839785	1.31424e-06	0.000532747	2.61943e-06	0.000331517	5.1208e-06	0.000203497	9.81673e-06	0.000125311	1.84501e-05	8.11546e-05	3.39886e-05	6.13586e-05
8.4	1.46409e-26	4.87483e-05	4.54366e-26	0.000110285	1.69631e-25	0.000199467	6.352e-25	0.000335339	2.3528e-24	0.000543285	8.61137e-24	0.000857134	3.1138e-23	0.00132101	1.1122e-22	0.00199053	3.92365e-22	0.00293292	1.36695e-21	0.00422539	4.70234e-21	0.00595118	1.59702e-20	0.00819289	5.35405e-20	0.011023	1.77161e-19	0.0144918	5.78496e-19	0.0186139	1.86388e-18	0.0233555	5.92453e-18	0.0286234	1.85755e-17	0.0342597	5.74399e-17	0.0400433	1.75146e-16	0.0457006	5.26541e-16	0.0509243	1.56041e-15	0.0554004	4.55769e-15	0.0588387	1.31184e-14	0.0610041	3.7202e-14	0.0617436	1.03928e-13	0.0610041	2.85953e-13	0.0588387	7.74784e-13	0.0554004	2.06685e-12	0.0509243	5.42746e-12	0.0457006	1.4027e-11	0.0400433	3.5672e-11	0.0342597	8.9249e-11	0.0286234	2.19637e-10	0.0233555	5.31554e-10	0.0186139	1.26486e-09	0.0144918	2.95869e-09	0.011023	6.80189e-09	0.00819291	1.53654e-08	0.00595121	3.40996e-08	0.00422547	7.43281e-08	0.00293308	1.59097e-07	0.00199086	3.34336e-07	0.0013217	6.89635e-07	0.00085853	1.39597e-06	0.000546057	2.77243e-06	0.00034074	5.40099e-06	0.000209786	1.03186e-05	0.000129613	1.93286e-05	8.42397e-05	3.54914e-05	6.3869e-05
8.45	1.90223e-26	5.0363e-05	5.8683e-26	0.000113773	2.1791e-25	0.000205353	8.11789e-25	0.000344414	2.99155e-24	0.000556603	1.08936e-23	0.000875976	3.9191e-23	0.0013468	1.39278e-22	0.00202471	4.88878e-22	0.00297673	1.69467e-21	0.00427955	5.80063e-21	0.00601559	1.96025e-20	0.00826627	6.53929e-20	0.0111025	2.15315e-19	0.014573	6.99641e-19	0.0186909	2.24322e-18	0.0234208	7.09576e-18	0.028669	2.21406e-17	0.0342777	6.81358e-17	0.0400272	2.06771e-16	0.0456463	6.18671e-16	0.0508311	1.82481e-15	0.0552711	5.30507e-15	0.0586802	1.51987e-14	0.0608267	4.29031e-14	0.0615596	1.19306e-13	0.0608267	3.26779e-13	0.0586802	8.81419e-13	0.0552711	2.34083e-12	0.0508311	6.11978e-12	0.0456463	1.5747e-11	0.0400272	3.98729e-11	0.0342777	9.93317e-11	0.028669	2.43413e-10	0.0234208	5.86627e-10	0.0186909	1.39012e-09	0.014573	3.23841e-09	0.0111026	7.41492e-09	0.00826629	1.66836e-08	0.00601563	3.68797e-08	0.00427963	8.00776e-08	0.0029769	1.70752e-07	0.00202507	3.57489e-07	0.00134754	7.34688e-07	0.000877458	1.48182e-06	0.000559535	2.93254e-06	0.000350108	5.69316e-06	0.000216193	1.084e-05	0.000134011	2.02385e-05	8.74056e-05	3.70426e-05	6.64517e-05
8.5	2.46582e-26	5.20101e-05	7.56211e-26	0.000117327	2.79311e-25	0.000211338	1.03522e-24	0.000353621	3.7956e-24	0.000570081	1.37518e-23	0.000894996	4.9225e-23	0.00137278	1.74061e-22	0.00205905	6.07923e-22	0.00302062	2.09686e-21	0.00433369	7.14176e-21	0.00607984	2.40157e-20	0.00833929	7.97225e-20	0.0111815	2.61215e-19	0.0146536	8.44668e-19	0.0187669	2.69512e-18	0.0234851	8.48423e-18	0.0287135	2.63464e-17	0.0342949	8.06934e-17	0.0400107	2.43722e-16	0.045592	7.25807e-16	0.0507382	2.13083e-15	0.0551427	6.16601e-15	0.058523	1.75839e-14	0.0606507	4.94095e-14	0.0613772	1.36777e-13	0.0606507	3.72946e-13	0.058523	1.00146e-12	0.0551427	2.64787e-12	0.0507382	6.89218e-12	0.045592	1.76576e-11	0.0400107	4.45186e-11	0.0342949	1.10434e-10	0.0287135	2.69482e-10	0.0234851	6.46754e-10	0.0187669	1.52632e-09	0.0146536	3.54127e-09	0.0111816	8.07595e-09	0.00833931	1.80992e-08	0.00607988	3.98536e-08	0.00433378	8.62039e-08	0.00302081	1.83124e-07	0.00205943	3.81971e-07	0.00137356	7.8215e-07	0.000896568	1.57192e-06	0.000573181	3.09999e-06	0.000359619	5.99767e-06	0.000222719	1.13816e-05	0.000138507	2.11803e-05	9.0653e-05	3.86429e-05	6.91078e-05
8.55	3.18918e-26	5.36897e-05	9.72321e-26	0.000120946	3.57232e-25	0.000217421	1.31731e-24	0.000362958	4.8056e-24	0.000583716	1.73239e-23	0.000914192	6.17023e-23	0.00139893	2.17096e-22	0.00209354	7.54473e-22	0.0030646	2.58951e-21	0.00438782	8.77639e-21	0.00614392	2.93683e-20	0.00841197	9.70162e-20	0.01126	3.16339e-19	0.0147334	1.01799e-18	0.0188421	3.23256e-18	0.0235484	1.01275e-17	0.0287572	3.13002e-17	0.0343113	9.54138e-17	0.0399936	2.86831e-16	0.0455376	8.50209e-16	0.0506457	2.48449e-15	0.0550151	7.15637e-15	0.0583671	2.03151e-14	0.0604763	5.68251e-14	0.0611964	1.56598e-13	0.0604763	4.25087e-13	0.0583671	1.13643e-12	0.0550151	2.99155e-12	0.0506457	7.75294e-12	0.0455376	1.97775e-11	0.0399936	4.96509e-11	0.0343113	1.22646e-10	0.0287572	2.98036e-10	0.0235484	7.12338e-10	0.0188421	1.67425e-09	0.0147334	3.8689e-09	0.01126	8.78815e-09	0.00841199	1.96184e-08	0.00614396	4.30324e-08	0.00438791	9.27268e-08	0.0030648	1.96246e-07	0.00209394	4.07842e-07	0.00139976	8.32119e-07	0.000915858	1.66644e-06	0.000586992	3.27502e-06	0.000369273	6.31485e-06	0.000229365	1.19439e-05	0.000143101	2.21547e-05	9.39831e-05	4.02934e-05	7.18383e-05
